Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
96001,"Leh Tehsil, Leh district, Ladakh, India",Lakeviewcamp,Wild Camping,"Quiet campspot at the lakeside. Beautiful views over the lake and the snowtopped mountains. Different ways to reach the place, but best is to find a lower track before the road goes up again, passing some nomads. Alternatively you can take a more steeper track down. There might be a lot of flies around though, so pick your spot carefully ;-)",33.005166,78.292842,4548.12841796875,2019-06-11 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
96002,"Leh Tehsil, Leh district, Ladakh, India",Kiagar tso camp,Wild Camping,"Campspot with lakeview out of sight of nomads and the road. Some relatively levelled spots around and luckily no flies as on Tso Moriri. The lake is salt, but down at the lake along the tarmac road there is a waterpump with clear water. ",33.097395,78.28981,4746.25634765625,2019-06-12 00:00:00 UTC,Yes,No,No,No,,No,No,Potable,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
96634,"Kasol - Grahan Trail, Kasol, Kullu, Himachal Pradesh, 175105, India",Kasol Forest ,Wild Camping,Just outside of Kasol. In the forest. An open place. Close to the small river. ,32.006774,77.319747,1641.750193121843,2023-05-26 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
96647,"NH44, Kasal, Kasal Morh, Ramban, Ramban district, Jammu and Kashmir, 182142, India",Hotel Batote,Hotel,"We ended up at this hotel hidden behind the maple trees (because the campspot in iOverlander at Patnitop is directly along the road and we couldn’t find another spot out of sight). Away from the busy touristy Patnitop. Friendly manager, basic clean rooms with hot showers, a small parking area and a cheap restaurant on site. Lots of monkeys around but they don’t bother you. One of the staff members helped us with a local simcard (Jio). Rooms start from 800 INR (the one we took on the picture). ",33.115973,75.323149,1569.6008338928223,2019-06-17 00:00:00 UTC,Yes,No,No,No,Yes,Yes,Hot,Unknown,Running Water,Unknown,No,Unknown,,,,,,,,,,,,,,,,
96787,"NH109, Gairsain, Chamoli district, Uttarakhand, 246428, India",NH109 7.5kms north of Gairsain,Wild Camping,"Large flat area set 30m off the road amongst pine trees. Secluded but probably on police
 land. Visited by friendly police officer from the police camp who took ID details. Stayed 2 nights and had two children visit. Phone but no Data signal on Vodafone.",30.091603,79.282269,1920,2019-06-18 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
96885,"NH 109E, Khopi, Bhumiyadhar, Nainital, Uttarakhand, 263127, India",near Nainital,Wild Camping,Secluded grassy area beside track to an ashram. Only suitable for small campers - up to Landcruiser size. No facilities. One or two cars / motorbikes passed but nobody bothered us. Intermittent data on Vodafone. ,29.354244,79.491328,1450,2019-06-15 00:00:00 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,
96892,"unknown, New Tehri, Tehri, Tehri Garhwal, Uttarakhand, 249001, India",Track near New Tehri,Wild Camping,"Parked beside a track through pine woodland near New Tehri. A few people walked past in the evening and morning but we were ignored. OK for overnight stop - peaceful, cool, mobile and data signal on Vodafone.",30.357398,78.420355,1925,2019-06-19 00:00:00 UTC,Yes,No,Yes - Average,No,,No,No,No,No,Yes,No,Unknown,,,,,,,,,,,,,,,,
97137,"Tuchaning, Malana, Kullu, Himachal Pradesh, India",the real end of the road,Wild Camping,"There is a dam here and this is the real end of the road. The drive up here is realy spectacular.
The camping is not great just some spots on the sidw of thw road. But pretty quiet.
If you cross the dam you can walk to malana or there is another village more upstream.
Beautiful hiking between weed fields",32.078885,77.275062,2535.8743770895526,2019-06-19 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
97357,"Leh-Manali Highway, Tibetan Colony, Koshla, Manali, Kullu, Himachal Pradesh, 175131, India",riverbed,Wild Camping,"Camping on the riverbed. But just next to the road. Not a very nice place but the best i found close to Vashist.
On the road there is a drinking water tap. And its 50m from the river.
The owner of the ground came to say hallo and that it was no problem to stay here.
Its a 20 min uphill to the Vashist hotspring. ",32.260033,77.186787,1913.782892533578,2019-06-22 00:00:00 UTC,Yes,No,No,No,,No,No,Yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
97725,"Mikkim, Sagnam, Spiti, Lahul and Spiti, Himachal Pradesh, India",Sagnam campsite - Pin Valley National Park - Spiti ,Established Campground,"Camp ground by river side.
Village association charges rs 100/- per tent.
Very windy.",32.033375,78.059869,3576,2019-06-19 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
98128,"????????, Bachahalli, Gundlupet taluk, Chamarajanagar district, Karnataka, 571126, India",Ten Degrees Off,Informal Campsite,"This private property has been host parking for overlanders and camping for two tents at a time.. Access to water, restrooms are available. The property is surrounded by forest with solar power fencing to keep wild animals away. People who own the place also live on the property.

please communicate couple days before on Facebook or email ",11.66185,76.72172,950,2019-06-28 00:00:00 UTC,Yes,Yes,Yes - Average,Yes,,No,Bucket,Yes,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
98641,"Udaipur Bypass, Udaipur, Girwa Tehsil, Udaipur District, Rajasthan, 313001, India",Rajendra Toyota,Mechanic and Parts,We just drove to this place with our land cruiser  from ‘94 for a service check up. Although they didnt have many spare parts for an old Landcruiser they delivered great service as we had most of the spare parts with us. They even offered us free lunch and chai! And great English speaking staff! Highly recommended!,24.560238,73.739641,610.9106204508602,2019-02-05 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,
98642,"Nehru Nagar, Chittorgarh, Chittaurgarh Tehsil, Chittorgarh District, Rajasthan, 312001, India",Hotel Royal Inn,Hotel,Very nice hotel with rain shower with hot water! Safe parking available on big grass court. We paid 1300rupees for a double room incl breakfast (booked the room online as this was much cheaper than booking a room at the hotel). Maybe if you ask it is even allowed to camp on the grass court. Very friendly staff!,24.868952,74.615945,539.6483827312518,2024-11-01 00:00:00 UTC,Yes,Yes - At Sites,Yes - Slow,No,Secure Parking,Yes,Hot,Unknown,Running Water,Yes,Unknown,Unknown,,,,,,,,,,,,,,,,
98643,"Shivpuri, Shivpuri NagarTahsil, Shivpuri district, Madhya Pradesh, 473500, India",Tourist Village Hotel,Hotel,"NO CAMPING OR RVs. 

Great place with nice parking and green surroundings. . We had some chai and dinner in the restaurant in return:)",25.42246,77.69403,442.5650291442871,2019-02-08 00:00:00 UTC,Yes,No,No,No,Secure Parking,Yes,No,No,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
98644,"Kanpur, Kanpur Nagar, Uttar Pradesh, 208012, India",Hotel SB Castle Hotel,Informal Campsite,"We could sleep in our car on the secured parking of the hotel for free. Western toilet was available inside the hotel 24/7. A bit noisy because of traffic but it is of course India, just bring your earpluggs;)

",26.456131,80.309107,135.2652244567871,2019-02-08 00:00:00 UTC,Yes,No,No,No,,No,Unknown,Unknown,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
98645,"Rabindranath Tagore Road, Varanasi, Sadar, Varanasi, Uttar Pradesh, 221001, India",Hotel Tridev,Hotel,Nice hotel with secure parking spot available in front of the hotel. We paid 3400 rupees for a double room incl breakfast so not the cheapest but comfortable room.,25.319576,83.015815,65,2019-02-09 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,Secure Parking,Yes,Warm,Yes,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
98646,"Dr.Dk Gupta Clinic, Railway Statio Road, Basti, Uttar Pradesh, 272002, India",Hotel Suyash Palace ,Hotel,Found this place to sleep on our way to the Nepal border. It is the only hotel in town which allowes foreigners to stay. Sleeping in the car is only allowed if you book a room so we booked the cheapest room (1400rupees). The rooms were smelly but the shower was good so we used the shower and toilet and camped on the parking lot of the hotel. Also ok restaurant in the hotel. Would not recommend this place but if you need a break from a long day driving it is ok.,26.812974,82.767153,90.15983711488522,2019-02-12 00:00:00 UTC,Yes,No,Yes - Average,No,Secure Parking,Yes,Hot,Potable,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
98838,"Manali-Leh, Lahul, Lahul and Spiti, Himachal Pradesh, India",by Yunam River,Wild Camping,"flat, grassland set away from the road, though visible from it. very peaceful location with great scenery around. No phone signal. No facilities. Accessed via small track off the road at 32^53'59.98"" 77^33'12.26""",32.902325,77.554964,4323,2023-06-14 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
98841,"Chichim, Spiti, Lahul and Spiti, Himachal Pradesh, India",Spiti River,Wild Camping,"Large flat area above the Spiti River well away from any habitation. You can get well away from the road with spectacular views along the river. Some fantastic eroded rock structures. Very quiet, only a few cars passed along the road and no one bothered us, just a few toots of the horn and a wave.",32.421233,77.938858,3935,2019-06-25 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
98844,"Chandratal Lake Road, Lahul, Lahul and Spiti, Himachal Pradesh, India",Chandratal Lake,Wild Camping,"flat gravel area adjacent to the track and away from the tented camps. OK for overnight stop, but all traffic to and from the lake passes close by.",32.437367,77.613075,4143,2019-06-26 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Unknown,,,,,,,,,,,,,,,,
99051,"The Rice Valley Residency, NH10, Lower Sichey, Gangtok, Gangtok district, Sikkim, 737101, India",Perfect overlanding Hotel “100 Petals”,Hotel,"Ideal place for overlanders - superb hotel, amazing mountain views, great food and most importantly - an owner who is a biker and runs motorcycle tours in Sikkim. 

Karma will be able to help you with any issues you may have, related to bikes or cars, mechanical, practical, advising route, places to see in Sikkim, helping with permits, etc. 
The most hospitable, welcoming and friendly person we met so far on our journey. His other venture Ride Sikkim takes him regularly to the farthest corners of Sikkim, so he’s the person to show you around. 

Gangtok is really a very busy, congested town with no place to park your van freely. Here we found peace and could relax for couple of days, with easy parking and great company every night. Exchange travel stories, get advice and just enjoy this place. 

From 1 night we extended to 1 week, relaxing and taking a motorcycle trip to Dzongu valley, staying with and learning about the indigenous Lepcha people, fighting to sustain their way of life connected to nature, and opposing constructions of dams (power plants) in the area. 

Take some time and enjoy this mysterious region of the Kingdom of Sikkim, our most favourite state in the whole of India. ",27.34307,88.60431,169.3,2019-07-01 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,Yes,Yes,Hot,Potable,Running Water,Unknown,Unknown,Yes,,,,,,,,,,,,,,,,
99062,"Camping place, NH102, Tengnoupal, Manipur, India",Quite riverside,Wild Camping,"Nice accesible place from the road, just 20km away to Myanmar border. River, fire and quite athmosfere guaranteed. Have fun. you can go down to the river or stay 15meters above. 

the intersection to the main road is at thr right side after the bridge going to Myanmar.

4g aviable",24.322587,94.231408,294,2019-02-05 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
100095,"Takariyandendogri, Rekong Peo, Kalpa, Kinnaur district, Himachal Pradesh, 172107, India",Pangi Road near Rekong Peo,Wild Camping,"Good overnight stop on wide sandy area beside the road between villages. Local traffic morning and evening but all friendly. Useful for stop-over to get inner line permit for Spiti Valley in Rekong Peo, an unspoilt locals town. Stunning view across the valley to the Kailash Group of mountains.",31.569228,78.269956,2460,2019-08-05 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,
100096,"Youlkam, Panamik, Nubra, Leh district, Ladakh, India",near Youlkam,Wild Camping,set 100m away from the road and partially hidden in semi sheltered position on hard gravel ground with fantastic views up the valley. very quiet as very little traffic. no signal.,34.696581,77.580931,3223,2019-07-08 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Unknown,,,,,,,,,,,,,,,,
100098,"Sapi, Sankoo, Kargil district, Ladakh, India",20kms above Shorgole,Wild Camping,"Flat location 100m off the road along a small track set high above the valley with fabulous views to Pillar Pass in the distance. Windy when we were there but exceptionally quiet, just a few voices from the village below. ",34.383067,76.217165,3962,2019-07-10 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Unknown,,,,,,,,,,,,,,,,
100283,"Permit office, NH505A, Sharbo, Rekong Peo, Kalpa, Kinnaur district, Himachal Pradesh, 172107, India",Kinnaur Valley permits,Tourist Attraction,"You need a permit for the Kinnaur valley. When coming from Shimla, this is where you get it. The office is in the town of Rekong Peo. It takes around one hour to do it. Nowadays a travel Agency has to do it for you. ""The Monk Travels"" is the closest and they also have another office next door to deputy office. Only the passport is required, forms, pictures, etc. they do on spot. Office hours are from 10am to 5pm.",31.540979,78.271665,2300,2024-06-24 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
100284,"NH5, Korispa, Rispa, Morang, Kinnaur district, Himachal Pradesh, 172109, India",Inner line permit checkpoint for Kinnaur valley,Checkpoint,Friendly military checkpoint with basic English speakers staff will record your permit data.,31.583495,78.392874,2200,2019-07-15 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
100475,"Checkpost, Manali-Leh, Gulaba, Kothi, Manali, Kullu, Himachal Pradesh, 175103, India",Rhotang Pass Checkpoint,Wild Camping,"Flattish Area just below the checkpoint. We stayed, as the pass is closed to traffic on a Tuesday. The checkpoint staff are very friendly and we were viewed by many other people who arrived not realizing the pass was closed, but were not bothered by them. A peaceful night but the traffic for the pass started early. Water and toilet available at the checkpoint.",32.325189,77.20117,2860,2019-07-02 00:00:00 UTC,Yes,No,No,No,,No,No,Yes,Pit Toilets,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
101171,"Yurthung, Leh, Leh Tehsil, Leh district, Ladakh, 194101, India",shanti stupa ,Wild Camping,"The parking of the shanti stupa.
Realy quite. Not a lot of people during the day
There is water and a toilet at the stupa but the gate closes at night
Great view",34.174301,77.57555,3592.6425993330777,2023-06-17 00:00:00 UTC,Yes,No,No,No,,No,No,Yes,Pit Toilets,Yes,No,Yes,,,,,,,,,,,,,,,,
101203,"NH505, Sumdo, Spiti, Lahul and Spiti, Himachal Pradesh, India",Samdo police checkpost,Checkpoint,Inner line. permit checkpost and vehicle registration.,32.051247,78.6059,3500,2019-07-16 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
101204,"Bhar, Guling, Spiti, Lahul and Spiti, Himachal Pradesh, India",Valley wild camping,Wild Camping,"Green flat ground available with some trees for shade. Clear water available if you continue following the car path: the stream is between the road and the big river. Very calm, it's visible from the road but nobody bother us. We stayed two nights. The entry is from the main road, a descending steep dirt road.",32.047767,78.105718,3557,2019-07-18 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
